DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location
4,59,,CO,"GUNNISON RIVER AT CNTY RD 32 BELOW GUNNISON, CO",GUNBGUCO,383103106594200,USGS,Active,2017,2023,326033.5,4265092.6,User supplied,https://dwr.state.co.us/Tools/Stations/GUNBGUCO,"(38.517243, -106.995466)"
2,11,CHAFFEE,CO,CLEAR CREEK BELOW CLEAR CREEK RESERVOIR,CCBCCRCO,,DWR,Active,1953,2023,392434.8,4319967.5,User supplied,https://dwr.state.co.us/Tools/Stations/CCBCCRCO,"(39.022147, -106.242586)"
2,17,BENT,CO,PURGATOIRE RIVER BLW HIGHLAND DAM NR LAS ANIMAS,PURHILCO,,DWR,Active,2000,2023,649465,4196222,User supplied,https://dwr.state.co.us/Tools/Stations/PURHILCO,"(37.901265, -103.299962)"
4,40,,CO,"LEROUX CREEK ABOVE MOUTH NEAR HOTCHKISS, CO",,09135920,USGS,Historic,2022,2022,262859,4297359.9,User supplied,https://dwr.state.co.us/Tools/Stations/11458,"(38.793117, -107.730461)"
1,3,,CO,WHITNEY DITCH WEST RETURN,WHWRTNCO,,DWR,Active,2021,2023,515173,4478169,GPS,https://dwr.state.co.us/Tools/Stations/WHWRTNCO,"(40.454044, -104.821056)"
1,2,,CO,CITY OF BRIGHTON SEWER OUTFLOW,BRISEWCO,,DWR,Active,2022,2023,514799,4426923,Digitized off map,https://dwr.state.co.us/Tools/Stations/BRISEWCO,"(39.992361, -104.826657)"
1,10,CLEAR CREEK,CO,"CLEAR CR. ABV. GEORGETOWN LAKE NR GEORGETOWN, CO",,394308105413800,USGS,Historic,1997,2014,440479,4396786,User supplied,https://dwr.state.co.us/Tools/Stations/7338,"(39.718876, -105.694448)"
5,39,GARFIELD,CO,EAST RIFLE CREEK ABOVE RIFLE GAP RESERVOIR,ERIRGRCO,,BOR,Active,1999,2023,265491.5,4390790,User supplied,https://dwr.state.co.us/Tools/Stations/ERIRGRCO,"(39.634774, -107.732604)"
1,4,LARIMER,CO,THE LOCH OUTLET - LOCH VALE,,401733105392404,USGS,Historic,1983,2023,444376.1,4460489.8,GPS,https://dwr.state.co.us/Tools/Stations/3487,"(40.293064, -105.654457)"
2,19,LAS ANIMAS,CO,"RATON CREEK ABOVE STARKVILLE, CO",RACRSTCO,,DWR,Active,2002,2023,542412,4108884,User supplied,https://dwr.state.co.us/Tools/Stations/RACRSTCO,"(37.12535, -104.522559)"
5,50,GRAND,CO,"ANTELOPE CREEK NEAR KREMMLING, CO.",ANTKRECO,09041100,USGS,Historic,1955,1968,383156.8,4455360.2,User supplied,https://dwr.state.co.us/Tools/Stations/ANTKRECO,"(40.240544, -106.373651)"
7,77,ARCHULETA,CO,LITTLE NAVAJO RIVER BELOW LITTLE OSO DIVERSION DAM,LITOSOCO,,DWR,Active,1996,2023,338955.2,4104958.8,GPS,https://dwr.state.co.us/Tools/Stations/LITOSOCO,"(37.07709, -106.811739)"
2,17,CROWLEY,CO,BOB CREEK AT COLORADO CANAL,BOBCRKCO,,COSP,Active,1988,2023,608051,4226845,User supplied,https://dwr.state.co.us/Tools/Stations/BOBCRKCO,"(38.183062, -103.766273)"
5,51,GRAND,CO,"JIMMY CREEK NEAR GRAND LAKE, CO.",JIMGRACO,09010400,USGS,Historic,1969,1975,425247.7,4469811.9,User supplied,https://dwr.state.co.us/Tools/Stations/JIMGRACO,"(40.375547, -105.880577)"
,99,,WY,"PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR, WY",,06630000,USGS,Historic,1939,2023,329254.1,4637631.6,User supplied,https://dwr.state.co.us/Tools/Stations/2715,"(41.872181, -107.057547)"
4,62,GUNNISON,CO,CIMARRON CANAL,6200560A,,DWR,Historic,2013,2015,277588.7,4238407.7,,https://dwr.state.co.us/Tools/Stations/6200560A,"(38.266205, -107.542264)"
5,38,,CO,"ROARING FORK RIVER BLW MAROON CREEK NR ASPEN, CO",,09076300,USGS,Historic,2018,2022,339673,4343189,User supplied,https://dwr.state.co.us/Tools/Stations/8584,"(39.223203, -106.857321)"
4,60,MONTROSE,CO,"SAN MIGUEL RIVER AT URAVAN, CO.",SANURECO,09177000,USGS,Active,1954,2023,175554.4,4251978.3,User supplied,https://dwr.state.co.us/Tools/Stations/SANURECO,"(38.357215, -108.71289)"
2,11,CHAFFEE,CO,COTTONWOOD CREEK NEAR BUENA VISTA,COCRBVCO,07089250,DWR,Active,1970,2023,402545,4299325,GPS,https://dwr.state.co.us/Tools/Stations/COCRBVCO,"(38.837345, -106.122882)"
4,68,OURAY,CO,"UNCOMPAHGRE RIVER NEAR OURAY, CO",UNCOURCO,09146020,USGS,Active,2001,2023,264547.4,4214021.1,User supplied,https://dwr.state.co.us/Tools/Stations/UNCOURCO,"(38.043332, -107.683131)"
2,10,EL PASO,CO,"WALDO CANYON ABV MOUTH NEAR MANITOU SPRINGS, CO",,07100750,USGS,Historic,2014,2020,505577,4304362,GPS,https://dwr.state.co.us/Tools/Stations/6455,"(38.888115, -104.935705)"
1,23,PARK,CO,"TARRYALL CREEK BELOW ROCK CREEK NEAR JEFFERSON, CO",TARJEBCO,06699005,USGS,Historic,1983,1997,439989.6,4348849.3,User supplied,https://dwr.state.co.us/Tools/Stations/TARJEBCO,"(39.286936, -105.695848)"
1,64,LOGAN,CO,LOWLINE DITCH,LOWDITCO,,LPWCD,Active,2007,2023,653421,4500596,Digitized off map,https://dwr.state.co.us/Tools/Stations/LOWDITCO,"(40.641976, -103.185604)"
2,12,FREMONT,CO,"BADGER CREEK, LOWER STATION, NEAR HOWARD, CO.",BADLOWCO,07093775,USGS,Historic,1981,2003,424974.5,4258006.2,User supplied,https://dwr.state.co.us/Tools/Stations/BADLOWCO,"(38.467223, -105.860024)"
7,29,,NM,"SAN JUAN RIVER NEAR ARCHULETA, NM",SANARCNM,09355500,USGS,Active,1954,2023,259238.8,4076293.6,User supplied,https://dwr.state.co.us/Tools/Stations/SANARCNM,"(36.801889, -107.698639)"
4,73,MESA,CO,"HAY PRESS C AB FRUITA RES #3, NR GLADE PARK, CO.",HAYGLACO,09163570,USGS,Historic,1983,1988,171695.8,4307025.8,User supplied,https://dwr.state.co.us/Tools/Stations/HAYGLACO,"(38.850824, -108.782888)"
4,41,DELTA,CO,"UNCOMPAHGRE RIVER AT DELTA, CO.",UNCDELCO,09149500,USGS,Active,1938,2023,232266.8,4292646.9,User supplied,https://dwr.state.co.us/Tools/Stations/UNCDELCO,"(38.741951, -108.080426)"
1,9,JEFFERSON,CO,WARRIOR DITCH,WARDITCO,,DWR,Active,2015,2023,488493,4387973,Digitized off map,https://dwr.state.co.us/Tools/Stations/WARDITCO,"(39.64147, -105.134117)"
1,2,,CO,AURORA EVERIST RESERVOIR 1 OUTLET,EV1OUTCO,,DWR,Active,2019,2023,515368,4440232,Digitized off map,https://dwr.state.co.us/Tools/Stations/EV1OUTCO,"(40.11226, -104.819676)"
4,60,MONTROSE,CO,"MAVERICK DRAW NEAR NORWOOD, CO.",MAVNORCO,09175400,USGS,Historic,1975,1980,208140.7,4230540.6,User supplied,https://dwr.state.co.us/Tools/Stations/MAVNORCO,"(38.175555, -108.331758)"
,99,,NE,"REPUBLICAN RIVER AT CAMBRIDGE, NEBR.",,06843500,USGS,Historic,1945,2022,912896.4,4470657.5,User supplied,https://dwr.state.co.us/Tools/Stations/2739,"(40.284444, -100.143611)"
1,2,WELD,CO,FARMERS INDEPENDENT DITCH TAIL,FIDTAICO,,NWSDR,Active,2015,2023,523779,4465957,User supplied,https://dwr.state.co.us/Tools/Stations/FIDTAICO,"(40.34383, -104.720027)"
1,23,PARK,CO,SOUTH PLATTE RIVER ABOVE SPINNEY RESERVOIR,PLASPICO,06694920,AURO,Active,1982,2022,441062.2,4316641.5,User supplied,https://dwr.state.co.us/Tools/Stations/PLASPICO,"(38.996808, -105.680618)"
1,8,DOUGLAS,CO,"PLUM CREEK NEAR SEDALIA, CO.",PLUSEDCO,06709000,USGS,Active,1942,2023,501459.5,4365419.6,User supplied,https://dwr.state.co.us/Tools/Stations/PLUSEDCO,"(39.438332, -104.983044)"
4,42,MESA,CO,GUNNISON RIVER BELOW REDLANDS DIVERSION DAM,GUNREDCO,,DWR,Active,1995,2023,190984,4327082,User supplied,https://dwr.state.co.us/Tools/Stations/GUNREDCO,"(39.03819, -108.570103)"
2,10,EL PASO,CO,"MONUMENT CREEK AT MONUMENT, CO.",MONMONCO,07103750,USGS,Historic,1976,1977,509898.1,4327478.4,User supplied,https://dwr.state.co.us/Tools/Stations/MONMONCO,"(39.096384, -104.885548)"
4,59,GUNNISON,CO,"SOAP CREEK NEAR SAPINERO, CO",SOASAPCO,09122500,USGS,Historic,1955,1966,297423,4270606.4,User supplied,https://dwr.state.co.us/Tools/Stations/SOASAPCO,"(38.560835, -107.325011)"
7,29,MINERAL,CO,"WF SAN JUAN R AB BORNS LAKE,NR PAGOSA SPGS, CO.",WESABOCO,09340500,USGS,Historic,1937,1953,329337.4,4150489.4,User supplied,https://dwr.state.co.us/Tools/Stations/WESABOCO,"(37.485564, -106.930337)"
2,19,LAS ANIMAS,CO,"PURGATOIRE RIVER AT ROCK CROSSING NR TIMPAS, CO.",PURRCKCO,07126485,USGS,Active,1983,2023,624122.3,4164401.2,User supplied,https://dwr.state.co.us/Tools/Stations/PURRCKCO,"(37.618351, -103.59357)"
1,4,,CO,ANDREWS SPRING 1,,401727105400000,USGS,Historic,2019,2022,443288.7,4460248.8,User supplied,https://dwr.state.co.us/Tools/Stations/9666,"(40.29082, -105.667224)"
7,34,MONTEZUMA,CO,LOWER CUTTHROAT  POND,3403747A,,DWR,Historic,2011,2022,213044,4144448,,https://dwr.state.co.us/Tools/Stations/3403747A,"(37.402411, -108.241811)"
1,5,BOULDER,CO,LONGMONT SUPPLY DITCH,LONSUPCO,,SLWCD,Active,2009,2023,481381,4450444,User supplied,https://dwr.state.co.us/Tools/Stations/LONSUPCO,"(40.2042, -105.218787)"
5,37,EAGLE,CO,"GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO",GORREDCO,09066325,USGS,Active,1999,2023,380321.2,4388853.1,User supplied,https://dwr.state.co.us/Tools/Stations/GORREDCO,"(39.641102, -106.394765)"
5,36,SUMMIT,CO,"SPRUCE CREEK NEAR BRECKENRIDGE, CO.",SPRUBRCO,09045500,USGS,Historic,1953,1958,410336.1,4366214.7,User supplied,https://dwr.state.co.us/Tools/Stations/SPRUBRCO,"(39.440829, -106.041975)"
2,11,Lake,CO,BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA,,391517106223801,USGS,Historic,2005,2014,381170.3,4345947.7,User supplied,https://dwr.state.co.us/Tools/Stations/2935,"(39.25473, -106.377237)"
6,47,JACKSON,CO,"MICHIGAN RIVER NEAR CAMERON PASS, CO",MIRICACO,06614800,USGS,Active,1973,2023,426699.5,4483180.5,User supplied,https://dwr.state.co.us/Tools/Stations/MIRICACO,"(40.496096, -105.865016)"
1,5,WELD,CO,"SAINT VRAIN CREEK AT MOUTH NEAR PLATTEVILLE, CO",SVCPLACO,06731000,DWR,Active,1927,2023,510215.8,4456368.5,User supplied,https://dwr.state.co.us/Tools/Stations/SVCPLACO,"(40.257716, -104.879876)"
1,3,LARIMER,CO,NEW CACHE LA POUDRE CANAL NEAR TIMNATH,CLAIRRCO,,DWR,Active,1995,2023,502976,4483278,User supplied,https://dwr.state.co.us/Tools/Stations/CLAIRRCO,"(40.500211, -104.964888)"
3,25,SAGUACHE,CO,"RASPBERRY CREEK NEAR VILLA GROVE, CO.",RASVILCO,08224200,USGS,Historic,1967,1970,417535.8,4243991.7,User supplied,https://dwr.state.co.us/Tools/Stations/RASVILCO,"(38.340285, -105.943631)"
2,11,CHAFFEE,CO,"PONCHA CREEK AT PONCHA, CO.",PONCHACO,07093000,USGS,Historic,1911,1918,406224.1,4262950.7,User supplied,https://dwr.state.co.us/Tools/Stations/PONCHACO,"(38.510005, -106.075584)"
3,25,SAGUACHE,CO,DEADMAN CREEK NEAR CRESTONE,DEDCRECO,,DWR,Historic,1998,2013,443109.5,4193221.7,User supplied,https://dwr.state.co.us/Tools/Stations/DEDCRECO,"(37.884728, -105.646965)"
7,34,MONTEZUMA,CO,"MANCOS RIVER NEAR TOWAOC, CO.",MANTOWCO,09371000,USGS,Active,1921,2023,167151.8,4104472.2,GPS,https://dwr.state.co.us/Tools/Stations/MANTOWCO,"(37.027498, -108.741493)"
1,4,LARIMER,CO,"GLACIER CREEK NEAR ESTES PARK, CO.",GLAESTCO,06732000,USGS,Historic,1941,1970,450269.5,4466243.5,User supplied,https://dwr.state.co.us/Tools/Stations/GLAESTCO,"(40.345272, -105.585562)"
3,26,SAGUACHE,CO,TARBELL DITCH NEAR COCHETOPA PASS,TARBELCO,09118200,DWR,Active,1949,2022,342497.7,4206514.5,User supplied,https://dwr.state.co.us/Tools/Stations/TARBELCO,"(37.992626, -106.793686)"
1,4,LARIMER,CO,WIND RIVER DIVERTED,WINRIVCO,,DWR,Historic,2000,2001,,,,https://dwr.state.co.us/Tools/Stations/WINRIVCO,
1,7,CLEAR CREEK,CO,"CLEAR CR. ABV. GEORGETOWN LAKE NR GEORGETOWN, CO",CLEGLKCO,,DWR,Active,1997,2022,440479.4,4396786.5,User supplied,https://dwr.state.co.us/Tools/Stations/CLEGLKCO,"(39.718878, -105.694464)"
1,9,JEFFERSON,CO,BEAR CREEK AT MORRISON,BCRMORCO,06710500,DWR,Active,1900,2023,483219.6,4389257,User supplied,https://dwr.state.co.us/Tools/Stations/BCRMORCO,"(39.652952, -105.195603)"
1,9,,CO,WARD DITCH,WRDDITCO,,DWR,Active,2017,2022,484279,4389177,Digitized off map,https://dwr.state.co.us/Tools/Stations/WRDDITCO,"(39.652251, -105.183257)"
2,15,PUEBLO,CO,COMANCHE RETURN FLOW,COMRETCO,,DWR,Active,2007,2023,537546,4227272,User supplied,https://dwr.state.co.us/Tools/Stations/COMRETCO,"(38.19261, -104.571243)"
7,78,MINERAL,CO,DON LA FONT DITCH AT PIEDRA PASS (COMBINED),DLFCMBCO,,DWR,Historic,1990,2023,323298.4,4159989.2,User supplied,https://dwr.state.co.us/Tools/Stations/DLFCMBCO,"(37.570005, -107.00089)"
1,5,BOULDER,CO,SUPPLY DITCH,SUPDITCO,,SLWCD,Active,2009,2023,477895,4452102,User supplied,https://dwr.state.co.us/Tools/Stations/SUPDITCO,"(40.219052, -105.259805)"
5,38,EAGLE,CO,"ROARING FORK RIVER NEAR EMMA, CO",ROAEMMCO,09081000,USGS,Active,1998,2023,320492.5,4360276.6,User supplied,https://dwr.state.co.us/Tools/Stations/ROAEMMCO,"(39.373326, -107.083954)"
6,56,MOFFAT,UT,POT CREEK AT UTAH-COLORADO STATELINE,PTCKSLCO,,DWR,Active,2004,2023,157506.2,4510446.5,Digitized off map,https://dwr.state.co.us/Tools/Stations/PTCKSLCO,"(40.673795, -109.051958)"
4,40,DELTA,CO,"HUBBARD CREEK AT HIGHWAY 133 AT MOUTH NR BOWIE, CO",HUBBOWCO,09132960,USGS,Active,2001,2023,281684.9,4311529.8,GPS,https://dwr.state.co.us/Tools/Stations/HUBBOWCO,"(38.925552, -107.518399)"
2,11,LAKE,CO,"ARKANSAS RIVER BELOW EMPIRE GULCH NEAR MALTA, CO",ARKEMPCO,07083710,USGS,Active,1990,2023,385958.8,4335792.5,User supplied,https://dwr.state.co.us/Tools/Stations/ARKEMPCO,"(39.163882, -106.320033)"
2,11,LAKE,CO,"EAST FORK ARKANSAS RIVER NEAR LEADVILLE, CO.",ARKENLCO,07079500,USGS,Historic,1913,1924,384340.1,4346453.9,User supplied,https://dwr.state.co.us/Tools/Stations/ARKENLCO,"(39.259717, -106.340593)"
5,51,GRAND,CO,"ONAHU CREEK NEAR GRAND LAKE, COLO.",ONAGRACO,09010600,USGS,Historic,1969,1969,428375.5,4463922.6,User supplied,https://dwr.state.co.us/Tools/Stations/ONAGRACO,"(40.322772, -105.843073)"
2,10,EL PASO,CO,"BURKE DITCH NEAR PINON, CO",BURDITCO,,DWR,Active,2005,2023,532614,4265176.9,GPS,https://dwr.state.co.us/Tools/Stations/BURDITCO,"(38.534407, -104.62581)"
1,65,YUMA,CO,PIONEER DITCH,PIOHDGCO,,DWR,Active,1965,2023,745295.9,4440789,User supplied,https://dwr.state.co.us/Tools/Stations/PIOHDGCO,"(40.081678, -102.123113)"
1,1,WELD,CO,EMPIRE INLET AT RESERVOIR,EMPINLCO,,LPWCD,Active,2007,2023,568121,4458064,Digitized off map,https://dwr.state.co.us/Tools/Stations/EMPINLCO,"(40.270284, -104.1988)"
3,20,RIO GRANDE,CO,RIO GRANDE CANAL NEAR DEL NORTE,RIOCANCO,,DWR,Active,1985,2023,379681.7,4171979.3,Digitized off map,https://dwr.state.co.us/Tools/Stations/RIOCANCO,"(37.687141, -106.364606)"
5,52,EAGLE,CO,"DICKSON CREEK NEAR MINTURN, CO.",DICKMICO,09058600,USGS,Historic,1964,1971,375071.8,4395932.2,User supplied,https://dwr.state.co.us/Tools/Stations/DICKMICO,"(39.704115, -106.457259)"
1,1,MORGAN,CO,WELDON VALLEY HAWKINS AUG RTN,WVHRTNCO,,DWR,Active,2021,2023,577826,4466890,Digitized off map,https://dwr.state.co.us/Tools/Stations/WVHRTNCO,"(40.348944, -104.083593)"
4,40,DELTA,CO,"COTTONWOOD CREEK NEAR CEDAREDGE, CO.",,09141000,USGS,Historic,1942,1946,243983.9,4313154.9,User supplied,https://dwr.state.co.us/Tools/Stations/1044,"(38.929989, -107.95341)"
6,44,MOFFAT,CO,"WILSON CREEK NEAR AXIAL, CO.",WILNAXCO,09250600,USGS,Historic,1974,1980,262263.6,4466535.8,User supplied,https://dwr.state.co.us/Tools/Stations/WILNAXCO,"(40.315536, -107.797857)"
1,1,MORGAN,CO,UPPER PLATTE AND BEAVER DITCH,UPBDITCO,,LPWCD,Active,2007,2023,599124.4,4458922,User supplied,https://dwr.state.co.us/Tools/Stations/UPBDITCO,"(40.274914, -103.834084)"
5,38,PITKIN,CO,"NORTH CUNNINGHAM CREEK CONDUIT BYPASS NR NORRIE,CO",,09078141,USGS,Historic,2009,2022,366915.4,4355196.6,User supplied,https://dwr.state.co.us/Tools/Stations/3598,"(39.335971, -106.544227)"
2,10,EL PASO,CO,"FOUNTAIN CREEK AT COLORADO SPRINGS, CO",FOUACSCO,07105500,USGS,Active,1976,2023,515387.8,4296415.5,User supplied,https://dwr.state.co.us/Tools/Stations/FOUACSCO,"(38.816392, -104.82276)"
2,67,,CO,ARF HEADGATE 166 (MCCLAVE),ARF166CO,,DWR,Active,2017,2022,691445,4219088,,https://dwr.state.co.us/Tools/Stations/ARF166CO,"(38.099343, -102.816655)"
1,7,CLEAR CREEK,CO,"S. CLEAR CREEK ABOVE CABIN CREEK RES.,",SOCLACCO,,DWR,Historic,1966,1968,439334.5,4390505.2,User supplied,https://dwr.state.co.us/Tools/Stations/SOCLACCO,"(39.662208, -105.707244)"
3,22,CONEJOS,CO,LOS SAUCES D,2200587A,,DWR,Active,2022,2023,430981.7,4127863.4,,https://dwr.state.co.us/Tools/Stations/2200587A,"(37.294829, -105.778712)"
5,37,EAGLE,CO,"EAGLE RIVER NEAR MINTURN, CO",EAGMINCO,09064600,USGS,Active,1989,2023,379502.7,4379182.8,User supplied,https://dwr.state.co.us/Tools/Stations/EAGMINCO,"(39.553882, -106.402537)"
1,8,,CO,COTTONWOOD LAKE INLET FROM WARD DITCH,CTWINLCO,,DWR,Active,2020,2023,490154,4392389,GPS,https://dwr.state.co.us/Tools/Stations/CTWINLCO,"(39.68128, -105.114825)"
2,11,EAGLE,CO,WURTZ DITCH NEAR TENNESSEE PASS,WURDITCO,09062500,DWR,Active,1947,2023,383441.9,4357001.5,User supplied,https://dwr.state.co.us/Tools/Stations/WURDITCO,"(39.354617, -106.352828)"
1,6,,CO,BUTTE MILL DITCH,BMLDITCO,,DWR,Active,2022,2023,481592.7,4431209,GPS,https://dwr.state.co.us/Tools/Stations/BMLDITCO,"(40.030905, -105.215748)"
1,64,LOGAN,CO,PAWNEE DITCH NEAR MESSEX @ 20 FT PARSHALL FLUME,PAWDITCO,,DWR,Active,1995,2023,637587,4480192,GPS,https://dwr.state.co.us/Tools/Stations/PAWDITCO,"(40.461022, -103.377229)"
2,16,HUERFANO,CO,GOMEZ DITCH,GOMDITCO,,DWR,Active,2016,2023,518442,4163340,GPS,https://dwr.state.co.us/Tools/Stations/GOMDITCO,"(37.616986, -104.79104)"
2,14,,CO,PBWW PUEBLO DAM INLET,1400639A,,DWR,Active,2021,2023,524067,4235568,GPS,https://dwr.state.co.us/Tools/Stations/1400639A,"(38.267832, -104.724877)"
5,51,GRAND,CO,"FRASER-JIM DITCH NEAR WINTER PARK, CO",,09022100,USGS,Historic,1943,1967,435232.3,4415451.6,User supplied,https://dwr.state.co.us/Tools/Stations/3603,"(39.886664, -105.757521)"
6,47,JACKSON,CO,"CANADIAN RIVER NEAR LINDLAND, CO.",CANLINCO,06619400,USGS,Historic,1978,1983,409924.4,4505474.9,User supplied,https://dwr.state.co.us/Tools/Stations/CANLINCO,"(40.695263, -106.066145)"
1,4,LARIMER,CO,GREELEY LOVELAND DIVERSION AT LOVELAND,GRELOVCO,,DWR,Active,1994,2023,491046.8,4471985.5,User supplied,https://dwr.state.co.us/Tools/Stations/GRELOVCO,"(40.398437, -105.105512)"
4,40,DELTA,CO,"SMITH FORK NEAR LAZEAR, CO.",SMILAZCO,09129600,USGS,Active,1976,2022,264341.6,4287798.9,User supplied,https://dwr.state.co.us/Tools/Stations/SMILAZCO,"(38.707451, -107.710145)"
1,8,ARAPAHOE,CO,"SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C",PLAUNICO,06710247,USGS,Active,1990,2023,498714.2,4386968.3,User supplied,https://dwr.state.co.us/Tools/Stations/PLAUNICO,"(39.632491, -105.014996)"
1,8,,CO,EAST RESERVOIR OUTLET,0803406A,,DWR,Active,2022,2023,490532,4393705,GPS,https://dwr.state.co.us/Tools/Stations/0803406A,"(39.693142, -105.110436)"
4,42,MESA,CO,BOLEN A & J DITCH,4200506A,,DWR,Historic,2016,2016,228693,4324277,,https://dwr.state.co.us/Tools/Stations/4200506A,"(39.02547, -108.133981)"
5,37,EAGLE,CO,HOMESTAKE RESERVOIR,HOMRESCO,,COSP,Active,1991,1999,373976.8,4358744.5,User supplied,https://dwr.state.co.us/Tools/Stations/HOMRESCO,"(39.36898, -106.462977)"
3,20,RIO GRANDE,CO,"RIO GRANDE NEAR DEL NORTE, CO",RIODELCO,08220000,DWR,Active,1890,2023,371290.1,4172268.3,User supplied,https://dwr.state.co.us/Tools/Stations/RIODELCO,"(37.688606, -106.459809)"
1,65,YUMA,CO,HAYES CREEK DITCH,6500507A,,DWR,Historic,2014,2018,738155.9,4442045.2,,https://dwr.state.co.us/Tools/Stations/6500507A,"(40.095029, -102.206295)"
1,5,BOULDER,CO,NORTH SAINT VRAIN CREEK BELOW BUTTONROCK  (RALPH PRICE) RESERVOIR,NSVBBRCO,,DWR,Active,2013,2023,469076,4451757,User supplied,https://dwr.state.co.us/Tools/Stations/NSVBBRCO,"(40.215665, -105.363434)"
5,51,,CO,NORTH INLET BLW SUMMERLAND PARK AT RMNP,,401530105475401,USGS,Historic,2021,2022,431993.6,4456643.8,User supplied,https://dwr.state.co.us/Tools/Stations/10199,"(40.2575, -105.799722)"
2,19,PROWERS,CO,LAMAR LIGHT AND POWER RETURN FLOW,LLPRETCO,,DWR,Active,2008,2019,587176.5,4129054.5,User supplied,https://dwr.state.co.us/Tools/Stations/LLPRETCO,"(37.304038, -104.016323)"
3,21,RIO GRANDE,CO,ALAMOSA RIVER BELOW CASTLEMAN GULCH NEAR JASPER,ALACASCO,08235700,DWR,Historic,1995,2001,371612.3,4140543.1,,https://dwr.state.co.us/Tools/Stations/ALACASCO,"(37.402787, -106.450607)"
6,43,RIO BLANCO,CO,"BIG BEAVER CREEK NEAR BUFORD, CO.",BIGBEBCO,09304100,USGS,Historic,1955,1964,273959,4427656.7,User supplied,https://dwr.state.co.us/Tools/Stations/BIGBEBCO,"(39.968875, -107.646742)"
5,38,PITKIN,CO,"ROARING FORK RIVER BELOW ASPEN, CO.",ROABASCO,09075500,USGS,Historic,1913,1918,341160,4341784.3,User supplied,https://dwr.state.co.us/Tools/Stations/ROABASCO,"(39.210823, -106.839773)"
1,8,DOUGLAS,CO,"TROUT CREEK BLW FERN CR NR WESTCREEK, CO.         ",TROWESCO,06701620,USGS,Active,2003,2021,489442.5,4335370.5,User supplied,https://dwr.state.co.us/Tools/Stations/TROWESCO,"(39.167492, -105.122227)"
6,43,RIO BLANCO,CO,"DOUGLAS CREEK AT RANGELY, CO",DOUGRACO,09306380,USGS,Historic,1976,1995,178034.7,4444304.1,User supplied,https://dwr.state.co.us/Tools/Stations/DOUGRACO,"(40.087482, -108.776225)"
2,17,OTERO,CO,"CROOKED ARROYO NEAR SWINK, CO.",CANSWKCO,07122400,DWR,Active,1968,2023,623099.7,4204770.3,User supplied,https://dwr.state.co.us/Tools/Stations/CANSWKCO,"(37.982234, -103.598289)"
3,22,CONEJOS,CO,LA DEL RIO D,2200576A,,DWR,Active,2022,2023,404091.8,4102906.2,,https://dwr.state.co.us/Tools/Stations/2200576A,"(37.067518, -106.078855)"
4,59,GUNNISON,CO,"SLATE RIVER NEAR CRESTED BUTTE, CO",SLATBUCO,09111500,USGS,Historic,1940,2006,329138.9,4304162.1,User supplied,https://dwr.state.co.us/Tools/Stations/SLATBUCO,"(38.86972, -106.969499)"
1,7,ADAMS,CO,COLORADO AGRICULTURAL DITCH,COADITCO,0700549,DWR,Active,2016,2023,500568,4407811,GPS,https://dwr.state.co.us/Tools/Stations/COADITCO,"(39.820292, -104.993373)"
5,38,PITKIN,CO,"CASTLE CREEK NEAR ASPEN, CO.",CASTNACO,09075000,USGS,Historic,1911,1919,340375.7,4333904.8,User supplied,https://dwr.state.co.us/Tools/Stations/CASTNACO,"(39.139718, -106.846991)"
7,30,LA PLATA,CO,"RAINBOW SPRINGS TROUT RANCH NEAR BONDAD, CO",,09362600,USGS,Historic,1995,1997,245146.2,4115060.3,User supplied,https://dwr.state.co.us/Tools/Stations/2149,"(37.147228, -107.869524)"
7,29,MINERAL,CO,"W FK SAN JUAN R AT W FK CAMPGR NR PAGOSA SPR, CO",WESAMPCO,09340800,USGS,Historic,1984,1999,330903.6,4146541.5,User supplied,https://dwr.state.co.us/Tools/Stations/WESAMPCO,"(37.450295, -106.911716)"
1,8,JEFFERSON,CO,MCLELLAN RESERVOIR (INFLOW FROM DAD CLARK GULCH),MCLNINCO,,DWR,Active,2016,2023,500104,4379197,GPS,https://dwr.state.co.us/Tools/Stations/MCLNINCO,"(39.562472, -104.998799)"
1,9,JEFFERSON,CO,BEAR CREEK RESERVOIR (OUTFLOW),BCROUTCO,,DWR,Active,1998,2023,488532.5,4389735,User supplied,https://dwr.state.co.us/Tools/Stations/BCROUTCO,"(39.657347, -105.133693)"
,99,,CA,"COLORADO RIVER BELOW PARKER DAM, CA-AZ.",,09427520,USGS,Historic,1935,2023,-342451.8,3832984.6,User supplied,https://dwr.state.co.us/Tools/Stations/1925,"(34.29557, -114.140225)"
7,71,MONTEZUMA,CO,"LOST CANYON CREEK NEAR DOLORES, CO.",LOSDOLCO,09166950,USGS,Active,1984,2023,193135,4149997,GPS,https://dwr.state.co.us/Tools/Stations/LOSDOLCO,"(37.44596, -108.468668)"
